head_entity,head_entity_label,relation,tail_entity,tail_entity_label,context
庾徽之,PER,任职,太守,OFI,庾徽之字景猷，颍川鄢陵人也，后卒于南东海太守。
庾徽之,PER,出生于某地,潁川,LOC,庾徽之字景猷，颍川鄢陵人也，后卒于南东海太守。
庾徽之,PER,别名,景猷,PER,庾徽之字景猷，颍川鄢陵人也，后卒于南东海太守。
庾徽之,PER,出生于某地,鄢陵,LOC,庾徽之字景猷，颍川鄢陵人也，后卒于南东海太守。
庾徽之,PER,管理,南東海,LOC,庾徽之字景猷，颍川鄢陵人也，后卒于南东海太守。
磐,PER,任职,閤門祗候,OFI,世宗嘉之，以愿、蒲查为武义将军，充护卫。贻庆赐及第，授从仕郎。磐充合门祗候。就以璋为同知中都事。
世宗,PER,上下级,愿,PER,世宗嘉之，以愿、蒲查为武义将军，充护卫。贻庆赐及第，授从仕郎。磐充合门祗候。就以璋为同知中都事。
世宗,PER,上下级,蒲查,PER,世宗嘉之，以愿、蒲查为武义将军，充护卫。贻庆赐及第，授从仕郎。磐充合门祗候。就以璋为同知中都事。
愿,PER,同僚,蒲查,PER,世宗嘉之，以愿、蒲查为武义将军，充护卫。贻庆赐及第，授从仕郎。磐充合门祗候。就以璋为同知中都事。
貽慶,PER,任职,從仕郎,OFI,世宗嘉之，以愿、蒲查为武义将军，充护卫。贻庆赐及第，授从仕郎。磐充合门祗候。就以璋为同知中都事。
璋,PER,任职,同知中都事,OFI,世宗嘉之，以愿、蒲查为武义将军，充护卫。贻庆赐及第，授从仕郎。磐充合门祗候。就以璋为同知中都事。
元穎,PER,政治奥援,李德裕,PER,元颖与李德裕善，会昌初，德裕当国，因赦令复其官。
德裕,PER,上下级,李德裕,PER,元颖与李德裕善，会昌初，德裕当国，因赦令复其官。
德裕,PER,上下级,元穎,PER,元颖与李德裕善，会昌初，德裕当国，因赦令复其官。
張嘉福,PER,任职,鳳閣舍人,OFI,其年，凤阁舍人张嘉福与洛州人王庆之等列名上表，请立武承嗣为皇太子。
武承嗣,PER,任职,皇太子,OFI,其年，凤阁舍人张嘉福与洛州人王庆之等列名上表，请立武承嗣为皇太子。
張嘉福,PER,政治奥援,王慶之,PER,其年，凤阁舍人张嘉福与洛州人王庆之等列名上表，请立武承嗣为皇太子。
王慶之,PER,出生于某地,洛州,LOC,其年，凤阁舍人张嘉福与洛州人王庆之等列名上表，请立武承嗣为皇太子。
王慶之,PER,政治奥援,武承嗣,PER,其年，凤阁舍人张嘉福与洛州人王庆之等列名上表，请立武承嗣为皇太子。
佛家閭,PER,任职,右丞,OFI,立镇江水军万户府，命江浙行省右丞佛家闾领之。
佛家閭,PER,管理,鎮江,LOC,立镇江水军万户府，命江浙行省右丞佛家闾领之。
阿朮,PER,任职,丞相,OFI,至镇江，焦山寺主僧诱居民叛，丞相阿术既诛其魁，欲尽阬其徒，德裕谏止之。命德裕先入城抚定。
阿朮,PER,上下级,德裕,PER,至镇江，焦山寺主僧诱居民叛，丞相阿术既诛其魁，欲尽阬其徒，德裕谏止之。命德裕先入城抚定。
德裕,PER,政治奥援,阿朮,PER,至镇江，焦山寺主僧诱居民叛，丞相阿术既诛其魁，欲尽阬其徒，德裕谏止之。命德裕先入城抚定。
璧,PER,敌对攻伐,牙吾塔,PER,牙吾塔入狱，兵士譁譟，以吾帅无罪为言，璧怒责牙吾塔曰：「元帅欲以兵抗制使耶，待罪之礼恐不如此，使者还奏，狱能竟乎。
晟,PER,敌对攻伐,懷光,PER,四军悬垒，群帅异心，论势力则悬绝高卑，据职名则不相统属。怀光轻晟等兵微位下，而忿其制不从心，晟等疑怀光养寇蓄奸，而怨其事多陵己，端居则互防飞谤，欲战则递恐分功，龃龉不和，嫌衅遂构，俾之同处，必不两全。
懷光,PER,敌对攻伐,晟,PER,四军悬垒，群帅异心，论势力则悬绝高卑，据职名则不相统属。怀光轻晟等兵微位下，而忿其制不从心，晟等疑怀光养寇蓄奸，而怨其事多陵己，端居则互防飞谤，欲战则递恐分功，龃龉不和，嫌衅遂构，俾之同处，必不两全。
榮,PER,任职,慰喻大使,OFI,后高祖建义山东，荣赞成大策。为行台右丞，西北道慰喻大使，巡方晓喻，所在下之。
榮,PER,任职,行臺右丞,OFI,后高祖建义山东，荣赞成大策。为行台右丞，西北道慰喻大使，巡方晓喻，所在下之。
陽阿,PER,敌对攻伐,劉彥良,PER,幸臣刘彦良尝以事至州，怙宠恣横，为阳阿所沮。
榮實,PER,敌对攻伐,宋,LOC,帝以荣实习于水，命居前列，遂取轻舟率麾下水校鏖战北岸，获宋大船二十，俘二百，溺死不可胜计，斩宋将吕文信。中统元年，帝即位，录其勳劳，授金虎符、水军万户，仍以其子颜代为霸州七处管民万户。
榮實,PER,敌对攻伐,呂文信,PER,帝以荣实习于水，命居前列，遂取轻舟率麾下水校鏖战北岸，获宋大船二十，俘二百，溺死不可胜计，斩宋将吕文信。中统元年，帝即位，录其勳劳，授金虎符、水军万户，仍以其子颜代为霸州七处管民万户。
榮實,PER,任职,水軍萬戶,OFI,帝以荣实习于水，命居前列，遂取轻舟率麾下水校鏖战北岸，获宋大船二十，俘二百，溺死不可胜计，斩宋将吕文信。中统元年，帝即位，录其勳劳，授金虎符、水军万户，仍以其子颜代为霸州七处管民万户。
榮實,PER,父母,顏,PER,帝以荣实习于水，命居前列，遂取轻舟率麾下水校鏖战北岸，获宋大船二十，俘二百，溺死不可胜计，斩宋将吕文信。中统元年，帝即位，录其勳劳，授金虎符、水军万户，仍以其子颜代为霸州七处管民万户。
呂文信,PER,出生于某地,宋,LOC,帝以荣实习于水，命居前列，遂取轻舟率麾下水校鏖战北岸，获宋大船二十，俘二百，溺死不可胜计，斩宋将吕文信。中统元年，帝即位，录其勳劳，授金虎符、水军万户，仍以其子颜代为霸州七处管民万户。
帝,PER,上下级,榮實,PER,帝以荣实习于水，命居前列，遂取轻舟率麾下水校鏖战北岸，获宋大船二十，俘二百，溺死不可胜计，斩宋将吕文信。中统元年，帝即位，录其勳劳，授金虎符、水军万户，仍以其子颜代为霸州七处管民万户。
李訓,PER,政治奥援,注,PER,间日入禁军，与守澄款密，语必移时，或通夕不寐。李训旣附注以进，承间入谒，而轻浮躁进者，盈于注门。
世亨,PER,别名,塔塔兒台,PER,甲寅，请以子世亨自代，帝许之，赐世亨银章，佩金虎符，赐名塔塔儿台
長孫無忌,PER,任职,吏部尚書,OFI,时吏部尚书长孙无忌尝被召，不解佩刀入东上合。尚书右仆射封德彝议以监门校尉不觉，罪当死；无忌误带入，罚铜二十斤。
封德彝,PER,任职,尚書右僕射,OFI,时吏部尚书长孙无忌尝被召，不解佩刀入东上合。尚书右仆射封德彝议以监门校尉不觉，罪当死；无忌误带入，罚铜二十斤。
封德彝,PER,同僚,長孫無忌,PER,时吏部尚书长孙无忌尝被召，不解佩刀入东上合。尚书右仆射封德彝议以监门校尉不觉，罪当死；无忌误带入，罚铜二十斤。
長孫無忌,PER,到达,東上閤,LOC,时吏部尚书长孙无忌尝被召，不解佩刀入东上合。尚书右仆射封德彝议以监门校尉不觉，罪当死；无忌误带入，罚铜二十斤。
阿剌吉,PER,任职,太尉,OFI,癸酉，以太尉阿剌吉为岭北行省左丞相。知行枢密院事伯家奴封武国公，与诸王孛罗帖木儿同出军。
阿剌吉,PER,任职,左丞相,OFI,癸酉，以太尉阿剌吉为岭北行省左丞相。知行枢密院事伯家奴封武国公，与诸王孛罗帖木儿同出军。
伯家奴,PER,任职,知行樞密院事,OFI,癸酉，以太尉阿剌吉为岭北行省左丞相。知行枢密院事伯家奴封武国公，与诸王孛罗帖木儿同出军。
阿剌吉,PER,管理,嶺北,LOC,癸酉，以太尉阿剌吉为岭北行省左丞相。知行枢密院事伯家奴封武国公，与诸王孛罗帖木儿同出军。
伯家奴,PER,任职,武國公,OFI,癸酉，以太尉阿剌吉为岭北行省左丞相。知行枢密院事伯家奴封武国公，与诸王孛罗帖木儿同出军。
伯家奴,PER,政治奥援,孛羅帖木兒,PER,癸酉，以太尉阿剌吉为岭北行省左丞相。知行枢密院事伯家奴封武国公，与诸王孛罗帖木儿同出军。
韶,PER,别名,孝先,PER,韶，字孝先，小名铁伐。
韶,PER,别名,鐵伐,PER,韶，字孝先，小名铁伐。
憲,PER,任职,齊公,OFI,唯尉迟迥率数十骑扞敌，齐公宪又督邙山诸将拒之，乃得全军而返。权景宣攻克豫州，寻以洛阳围解，亦引军退。杨摽于轵关战没。护于是班师。
楊摽,PER,到达,軹關,LOC,唯尉迟迥率数十骑扞敌，齐公宪又督邙山诸将拒之，乃得全军而返。权景宣攻克豫州，寻以洛阳围解，亦引军退。杨摽于轵关战没。护于是班师。
秉文,PER,任职,禮部尚書,OFI,五年，复为礼部尚书，入谢，上曰：「卿春秋高，以文章故须复用卿。」秉文以身受厚恩，无以自效，愿开忠言、广圣虑，每进见从容为上言，人主当俭勤、慎兵刑，所以祈天永命者，上嘉纳焉。
勤,PER,任职,成平郡公,OFI,迥弟子大将军、成平郡公勤时为青州总管，初得迥书表送之，寻亦从迥。
勤,PER,任职,大將軍,OFI,迥弟子大将军、成平郡公勤时为青州总管，初得迥书表送之，寻亦从迥。
鵬,PER,别名,張副使,PER,行周性宽和，不以鹏言为过。鹏既退，行周左右谓行周曰：「张副使之言，盖讥令公也。
行周,PER,政治奥援,鵬,PER,行周性宽和，不以鹏言为过。鹏既退，行周左右谓行周曰：「张副使之言，盖讥令公也。
白孝德,PER,敌对攻伐,贊摩,PER,怀恩不得志，导虏与回纥、党项羌、浑、奴剌犯边，吐蕃大酋尚结息、赞摩、尚悉东赞等众二十万至醴泉、奉天，邠将白孝德不能亢，任敷以兵略凤翔、盩厔，于是京师戒严。
白孝德,PER,敌对攻伐,尚悉東贊,PER,怀恩不得志，导虏与回纥、党项羌、浑、奴剌犯边，吐蕃大酋尚结息、赞摩、尚悉东赞等众二十万至醴泉、奉天，邠将白孝德不能亢，任敷以兵略凤翔、盩厔，于是京师戒严。
白孝德,PER,敌对攻伐,尚結息,PER,怀恩不得志，导虏与回纥、党项羌、浑、奴剌犯边，吐蕃大酋尚结息、赞摩、尚悉东赞等众二十万至醴泉、奉天，邠将白孝德不能亢，任敷以兵略凤翔、盩厔，于是京师戒严。
白孝德,PER,驻守,奉天,LOC,怀恩不得志，导虏与回纥、党项羌、浑、奴剌犯边，吐蕃大酋尚结息、赞摩、尚悉东赞等众二十万至醴泉、奉天，邠将白孝德不能亢，任敷以兵略凤翔、盩厔，于是京师戒严。
白孝德,PER,驻守,醴泉,LOC,怀恩不得志，导虏与回纥、党项羌、浑、奴剌犯边，吐蕃大酋尚结息、赞摩、尚悉东赞等众二十万至醴泉、奉天，邠将白孝德不能亢，任敷以兵略凤翔、盩厔，于是京师戒严。
贊摩,PER,任职,大酋,OFI,怀恩不得志，导虏与回纥、党项羌、浑、奴剌犯边，吐蕃大酋尚结息、赞摩、尚悉东赞等众二十万至醴泉、奉天，邠将白孝德不能亢，任敷以兵略凤翔、盩厔，于是京师戒严。
尚悉東贊,PER,任职,大酋,OFI,怀恩不得志，导虏与回纥、党项羌、浑、奴剌犯边，吐蕃大酋尚结息、赞摩、尚悉东赞等众二十万至醴泉、奉天，邠将白孝德不能亢，任敷以兵略凤翔、盩厔，于是京师戒严。
尚結息,PER,任职,大酋,OFI,怀恩不得志，导虏与回纥、党项羌、浑、奴剌犯边，吐蕃大酋尚结息、赞摩、尚悉东赞等众二十万至醴泉、奉天，邠将白孝德不能亢，任敷以兵略凤翔、盩厔，于是京师戒严。
白孝德,PER,任职,邠將,OFI,怀恩不得志，导虏与回纥、党项羌、浑、奴剌犯边，吐蕃大酋尚结息、赞摩、尚悉东赞等众二十万至醴泉、奉天，邠将白孝德不能亢，任敷以兵略凤翔、盩厔，于是京师戒严。
尚結息,PER,同僚,贊摩,PER,怀恩不得志，导虏与回纥、党项羌、浑、奴剌犯边，吐蕃大酋尚结息、赞摩、尚悉东赞等众二十万至醴泉、奉天，邠将白孝德不能亢，任敷以兵略凤翔、盩厔，于是京师戒严。
懷恩,PER,同僚,虜,PER,怀恩不得志，导虏与回纥、党项羌、浑、奴剌犯边，吐蕃大酋尚结息、赞摩、尚悉东赞等众二十万至醴泉、奉天，邠将白孝德不能亢，任敷以兵略凤翔、盩厔，于是京师戒严。
贊摩,PER,同僚,尚悉東贊,PER,怀恩不得志，导虏与回纥、党项羌、浑、奴剌犯边，吐蕃大酋尚结息、赞摩、尚悉东赞等众二十万至醴泉、奉天，邠将白孝德不能亢，任敷以兵略凤翔、盩厔，于是京师戒严。
尚結息,PER,同僚,尚悉東贊,PER,怀恩不得志，导虏与回纥、党项羌、浑、奴剌犯边，吐蕃大酋尚结息、赞摩、尚悉东赞等众二十万至醴泉、奉天，邠将白孝德不能亢，任敷以兵略凤翔、盩厔，于是京师戒严。
尚結息,PER,管理,吐蕃,LOC,怀恩不得志，导虏与回纥、党项羌、浑、奴剌犯边，吐蕃大酋尚结息、赞摩、尚悉东赞等众二十万至醴泉、奉天，邠将白孝德不能亢，任敷以兵略凤翔、盩厔，于是京师戒严。
贊摩,PER,管理,吐蕃,LOC,怀恩不得志，导虏与回纥、党项羌、浑、奴剌犯边，吐蕃大酋尚结息、赞摩、尚悉东赞等众二十万至醴泉、奉天，邠将白孝德不能亢，任敷以兵略凤翔、盩厔，于是京师戒严。
尚悉東贊,PER,管理,吐蕃,LOC,怀恩不得志，导虏与回纥、党项羌、浑、奴剌犯边，吐蕃大酋尚结息、赞摩、尚悉东赞等众二十万至醴泉、奉天，邠将白孝德不能亢，任敷以兵略凤翔、盩厔，于是京师戒严。
贊摩,PER,到达,醴泉,LOC,怀恩不得志，导虏与回纥、党项羌、浑、奴剌犯边，吐蕃大酋尚结息、赞摩、尚悉东赞等众二十万至醴泉、奉天，邠将白孝德不能亢，任敷以兵略凤翔、盩厔，于是京师戒严。
贊摩,PER,到达,奉天,LOC,怀恩不得志，导虏与回纥、党项羌、浑、奴剌犯边，吐蕃大酋尚结息、赞摩、尚悉东赞等众二十万至醴泉、奉天，邠将白孝德不能亢，任敷以兵略凤翔、盩厔，于是京师戒严。
尚悉東贊,PER,到达,奉天,LOC,怀恩不得志，导虏与回纥、党项羌、浑、奴剌犯边，吐蕃大酋尚结息、赞摩、尚悉东赞等众二十万至醴泉、奉天，邠将白孝德不能亢，任敷以兵略凤翔、盩厔，于是京师戒严。
任敷,PER,敌对攻伐,鳳翔,LOC,怀恩不得志，导虏与回纥、党项羌、浑、奴剌犯边，吐蕃大酋尚结息、赞摩、尚悉东赞等众二十万至醴泉、奉天，邠将白孝德不能亢，任敷以兵略凤翔、盩厔，于是京师戒严。
任敷,PER,敌对攻伐,盩厔,LOC,怀恩不得志，导虏与回纥、党项羌、浑、奴剌犯边，吐蕃大酋尚结息、赞摩、尚悉东赞等众二十万至醴泉、奉天，邠将白孝德不能亢，任敷以兵略凤翔、盩厔，于是京师戒严。
